des,year,month,day_of_year,days_from_now,dist_km,diameter_km,v_rel,h,threat_score,kinetic_energy_megatons,india_visible,best_observatory,threat_category
2025 DM7,2025,3,63,-386.95762961100695,473253.63015965145,1.2875515337365378e-05,7.07386935599571,27.1,1.9245433649799177e-10,1.0024801319112291e-11,0,0,watch
2025 EZ3,2025,3,63,-386.9520740554514,2761146.1734513063,0.00014117721831528304,14.2634124142255,21.9,7.292873183193478e-10,5.3728978506908036e-08,0,0,watch
2025 DT4,2025,3,63,-386.7958240554514,2440592.5454443544,3.417941462787145e-05,17.9911161494199,24.98,2.5195759105183133e-10,1.213047813247836e-09,0,0,watch
2025 DG3,2025,3,63,-386.5284629443403,6288495.161684524,3.1171996623458765e-05,8.02249687932707,25.18,3.9767422762412164e-11,1.8297039188417756e-10,1,0,monitor
2025 DT24,2025,3,63,-386.4770740554514,1605189.2661570122,1.0611202939957311e-05,8.82939907214333,27.52,5.836728874763064e-11,8.742265619572298e-12,1,0,watch
2025 EB2,2025,3,63,-386.2867962776736,2098556.5195720475,4.505724365310508e-05,23.6390147520105,24.38,5.075435602839456e-10,4.797560365046672e-09,1,0,watch
2025 EA1,2025,3,64,-385.6881851665625,6427843.709748252,3.5955441058116554e-05,10.7274006150075,24.87,6.000588034440741e-11,5.020543148296978e-10,0,0,monitor
535844,2025,3,64,-385.6833240554514,3672622.1806173655,0.0001418288627471135,7.86050019339516,21.89,3.0355581059669375e-10,1.6544820892504147e-08,0,0,watch
2025 DU2,2025,3,65,-385.0784629443403,542170.5571210231,4.783707540612207e-05,17.4035573844756,24.25,1.5355597532938216e-09,3.1119869257470756e-09,1,0,watch
2025 DT3,2025,3,65,-385.0006851665625,6768503.959324179,3.6962779414069624e-05,11.8392750358499,24.81,6.465424474928072e-11,6.643729226991921e-10,1,0,monitor
2025 FW,2025,3,65,-384.90762961100694,4584824.710161317,2.1966689966418647e-05,9.65365507632184,25.94,4.6252334933180924e-11,9.271398742864463e-11,1,0,watch
2025 DS3,2025,3,65,-384.8284629443403,6535728.72068665,3.146042755699839e-05,16.7794493773948,25.16,8.076966993948158e-11,8.228432579091104e-10,0,2,monitor
2025 EW1,2025,3,65,-384.74790738878477,819643.2912250657,6.573014956985058e-06,11.7640993612277,28.56,9.434055263385937e-11,3.6887487259536606e-12,0,2,watch
2025 DJ5,2025,3,65,-384.6729073887847,7402399.938499965,3.160564229267018e-05,8.51142835774413,25.15,3.634080329481126e-11,2.1466764924795843e-10,0,2,monitor
2025 EX1,2025,3,65,-384.4583240554514,218158.0583298943,2.386517484556914e-06,5.56794769631651,30.76,6.090998715373551e-11,3.95505018493064e-14,0,2,watch
2025 FM2,2025,3,65,-384.401379611007,5775427.9921702705,2.186576219385461e-05,7.6495874186652,25.95,2.8961327126646676e-11,5.741663399219415e-11,0,2,monitor
2025 ES1,2025,3,65,-384.21318516656254,4394529.323341117,5.4420762255997455e-05,10.8053743634351,23.97,1.3381107874198296e-10,1.7662059387214877e-09,0,2,watch
2025 EW,2025,3,65,-384.1930462776736,355095.2282889217,1.2016130063573853e-05,3.39092596032962,27.25,1.1474614168038647e-10,1.872398648639572e-12,0,2,watch
2025 DL8,2025,3,66,-384.0527684998959,5050377.802704333,3.032247317505441e-05,6.66177530502402,25.24,3.999730532568568e-11,1.1612926174461109e-10,0,2,monitor
2025 EZ1,2025,3,66,-383.69512961100696,447684.4694956794,6.2771805517287305e-06,15.3380112650517,28.66,2.1506099178208794e-10,5.461347478080465e-12,1,2,watch
2017 EV,2025,3,66,-383.36665738878474,1168680.6191987083,1.5267383703594808e-05,8.16413040362502,26.73,1.0665438395289621e-10,2.2262891540670536e-11,0,4,watch
2025 DD22,2025,3,66,-383.2319351665625,3013008.010878831,2.487508769705536e-05,7.76929870585154,25.67,6.414253993181562e-11,8.720177853262078e-11,0,3,watch
2025 DV24,2025,3,67,-383.0687407221181,3604475.4268807615,7.341158832568538e-06,2.44846212331323,28.32,4.986730998004122e-12,2.2261195551709202e-13,0,0,watch
2025 DZ1,2025,3,67,-383.05693516656254,1507561.9846909223,3.6962779414069624e-05,16.8806766087702,24.81,4.1388462443760833e-10,1.3506455887789971e-09,0,0,watch
2025 DK7,2025,3,67,-382.99929627767364,3683102.5835955264,1.1060241771146969e-05,6.98166381899859,27.43,2.09657179104718e-11,6.189842096430302e-12,0,0,watch
2025 DF8,2025,3,67,-382.8236018332292,1282734.8307345847,9.948660724284166e-06,5.59232326147861,27.66,4.337305377223739e-11,2.890322075096924e-12,0,0,watch
2025 EN2,2025,3,67,-382.7979073887847,1946286.376368935,6.423394869865058e-06,4.68426451326032,28.61,1.545963688021196e-11,5.458138185623252e-13,0,0,watch
2025 FM4,2025,3,67,-382.68193516656254,2747026.2785188775,2.6167643865311364e-05,6.54306516927323,25.56,6.232798006918975e-11,7.199862398560621e-11,1,0,watch
2018 RC2,2025,3,67,-382.65068516656254,756859.3749454649,8.086575031661402e-05,12.4858682671068,23.11,1.3340379193251649e-09,7.737473982878578e-09,1,0,watch
2025 EV3,2025,3,67,-382.4930462776736,144201.514295768,1.4783069563234703e-05,10.5463459097885,26.8,1.0811770319038509e-09,3.372606928796084e-11,1,0,watch
2025 ED,2025,3,67,-382.4583240554514,4122617.5771663617,1.8271096885111613e-05,9.66006729330678,26.34,4.281261167911226e-11,5.342222942881613e-11,1,0,watch
2025 EM3,2025,3,67,-382.3291573887847,6409086.545934947,1.7773158770352298e-05,10.3220243178161,26.4,2.862420030017254e-11,5.614246286133786e-11,1,0,monitor
2025 EC2,2025,3,68,-381.69026849989586,557071.4421550411,1.613483841784226e-05,4.37257771856404,26.61,1.2664593734254433e-10,7.537664087195743e-12,0,0,watch
2025 DZ6,2025,3,68,-381.1694351665625,4999225.954669751,3.34013961648375e-05,9.89268442290515,25.03,6.609612658826099e-11,3.422866927249617e-10,1,0,watch
2025 EH1,2025,3,69,-381.0708240554514,2732534.4950624555,1.4513248135227007e-05,7.97648488050156,26.84,4.236532220427092e-11,1.825512441772902e-11,1,0,watch
2025 DB5,2025,3,69,-380.81249072211807,2268850.296000247,9.11516680486112e-06,2.03644056238035,27.85,8.181454478070182e-12,2.947848652008721e-13,1,0,watch
2021 EU3,2025,3,69,-380.5083240554514,4087872.669078787,1.2296021688389236e-05,4.36432462334826,27.2,1.3127568925955483e-11,3.323500874908933e-12,0,2,watch
2025 EK4,2025,3,69,-380.28054627767364,2577511.905875325,5.3427471402404994e-05,10.7860473528943,24.01,2.2357655659248804e-10,1.6652764859807753e-09,0,2,watch
2025 DB7,2025,3,70,-379.4534629443403,3696072.5366579494,1.1851262578379339e-05,2.58379429767741,27.28,8.284800789646416e-12,1.042983830218448e-12,0,2,watch
2025 FX7,2025,3,70,-379.1937407221181,6610237.227675407,5.269441901334029e-05,24.0548880426514,24.04,1.9175686230011726e-10,7.946362709906656e-09,0,2,monitor
2025 DA7,2025,3,71,-379.13262961100696,6756956.030997351,4.4439035094144576e-05,9.67319495863095,24.41,6.361850636101493e-11,7.707287975723493e-10,0,2,monitor
2025 EB1,2025,3,71,-378.91387961100696,2134543.007494082,1.1905965520975348e-05,6.49042407492307,27.27,3.620201840920585e-11,6.672796069686639e-12,1,2,watch
2025 DY5,2025,3,71,-378.54929627767365,3729881.9057591795,2.6900764377109344e-05,8.4560649008527,25.5,6.098708087892741e-11,1.3064666249038225e-10,0,2,watch
2025 FB1,2025,3,71,-378.4590184998959,5158854.3213609,1.424835150329777e-05,5.89249258077858,26.88,1.627460290434395e-11,9.426702327762982e-12,0,2,monitor
2025 DC22,2025,3,71,-378.4277684998959,3544820.2576185237,2.3001948170020247e-05,5.85325354224508,25.84,3.7981117467197025e-11,3.913419257834019e-11,0,4,watch
2025 DL22,2025,3,71,-378.3895740554514,2874791.977711705,2.6047414462856396e-05,9.91921769695676,25.57,8.987432012579623e-11,1.631986448648359e-10,0,3,watch
2025 FL16,2025,3,71,-378.24651849989584,4310270.505436361,1.4988722546301033e-05,6.84409248267488,26.77,2.3799945542780504e-11,1.4804489743602025e-11,0,0,watch
2025 DM3,2025,3,71,-378.15624072211807,7336530.6447091345,4.963232506348055e-05,10.6369129169329,24.17,7.195972389836305e-11,1.298353377574739e-09,0,0,monitor
2025 EL12,2025,3,72,-378.1048518332292,1218443.1315133083,9.241971406337726e-05,11.4530818885879,22.82,8.687238049207036e-10,9.718661061989301e-09,0,0,watch
2025 FR,2025,3,72,-377.7999907221181,3433857.6062096385,3.0183154065945533e-05,15.7078655553659,25.25,1.3807006011181213e-10,6.36789737213534e-10,1,2,watch
2025 FD25,2025,3,72,-377.68679627767364,4408535.869767567,1.3924019426284236e-05,7.85960156648718,26.93,2.4823943396969892e-11,1.5651745070013955e-11,1,2,watch
2025 FM,2025,3,72,-377.61387961100695,5274328.423402098,3.713339185195154e-05,16.2427575239234,24.8,1.14355540928381e-10,1.2678889789480513e-09,1,2,monitor
2025 EA4,2025,3,72,-377.53124072211807,3348862.639485247,2.3975331487613505e-05,3.47474549778496,25.75,2.4876557838541953e-11,1.561736305277862e-11,1,3,watch
2025 FL12,2025,3,72,-377.4986018332292,4006262.9835475325,2.408599658961537e-05,11.1406299392183,25.74,6.697842249101948e-11,1.6277256281902734e-10,1,0,watch
2025 CT1,2025,3,72,-377.4590184998959,7415287.47661829,2.856042202442669e-05,2.86641769092225,25.37,1.10401787131194e-11,1.796555572371119e-11,1,0,monitor
2025 FH4,2025,3,72,-377.1722129443403,730396.7424392899,7.443284524842633e-06,6.67608977154867,28.29,6.803430628273752e-11,1.725067290055255e-12,1,0,watch
2025 ES2,2025,3,73,-376.526379611007,2195198.199804375,1.0562448891049941e-05,8.86424782993885,27.53,4.2651349053435415e-11,8.690514410061152e-12,1,0,watch
2025 FP7,2025,3,73,-376.49929627767364,3898639.3989963955,1.4647537566824932e-05,5.78525508947158,26.82,2.173572176962921e-11,9.872036007074998e-12,1,0,watch
2025 FX5,2025,3,73,-376.2819351665625,5436452.85745379,2.6167643865311364e-05,6.25704962532185,25.56,3.011747743172512e-11,6.58416799606828e-11,1,0,monitor
2025 EG2,2025,3,74,-376.13401849989583,7444486.479085515,4.090389082152948e-05,11.5865139708085,24.59,6.366234982030556e-11,8.623176668314884e-10,1,0,monitor
2025 DV4,2025,3,74,-375.8611018332292,6893555.430945381,2.7274991286970847e-05,6.98609587176634,25.47,2.764113612215323e-11,9.294601771737314e-11,1,0,monitor
2025 EF4,2025,3,74,-375.7284629443403,458822.2515569797,4.052888169637752e-05,5.8532359152443,24.61,5.170305170355583e-10,2.1406899101511787e-10,0,2,watch
2020 FO,2025,3,74,-375.5659629443403,5121209.53468875,2.2375081223848856e-05,20.5819347366606,25.9,8.992454972938852e-11,4.453834736409932e-10,0,2,monitor
2025 DO27,2025,3,74,-375.35901849989585,6592732.5011604065,3.888343469413916e-05,15.2332761476037,24.7,8.984470371865987e-11,1.2804078692457851e-09,0,2,monitor
2025 FO,2025,3,74,-375.26249072211806,2274435.2553091818,5.967117923119322e-05,18.0335926038341,23.77,4.731221668912375e-10,6.4852423970599025e-09,0,2,watch
2026 FF,2025,3,75,-375.0083240554514,5867019.025914137,2.1368036680403075e-05,10.5906441467117,26.0,3.857176388835246e-11,1.027085163876687e-10,0,2,monitor
2025 EC1,2025,3,75,-374.3291573887847,3283080.4387307484,1.8440157263085593e-05,6.49568305690863,26.32,3.6484460047790866e-11,2.4831980419326082e-11,0,2,watch
2025 FN,2025,3,76,-373.3833240554514,2199377.461496355,9.994581655738385e-06,13.2589619489336,27.65,6.02524033227048e-11,1.6473305520345778e-11,0,2,watch
2025 FD,2025,3,77,-372.95554627767365,1945412.2896953488,5.804497393664085e-05,24.5559617612949,23.83,7.326725383474993e-10,1.1068164404004546e-08,1,2,watch
2025 FP,2025,3,77,-372.682629611007,785782.6097104251,1.2127313946134737e-05,8.90529444455577,27.23,1.374391596063653e-10,1.3275725734734272e-11,0,4,watch
2025 DU25,2025,3,77,-372.61179627767365,1114814.2023966776,1.2296021688389236e-05,5.33733661951627,27.2,5.886900856727167e-11,4.970623775369965e-12,0,4,watch
2025 FC,2025,3,77,-372.4861018332292,66173.44913935225,6.022330985468081e-06,17.1753164080837,28.75,1.5630957964998907e-09,6.047434839259985e-12,0,3,watch
2025 FS6,2025,3,77,-372.3923518332292,1099149.5198594613,1.3236239613589e-05,7.65464946003328,27.04,9.217924639041365e-11,1.2752998807149334e-11,0,3,watch
2025 FA1,2025,3,77,-372.34860183322917,2314849.502445005,2.0219230372424747e-05,11.4442052834673,26.12,9.996028804954378e-11,1.0160918865012429e-10,0,0,watch
2025 FD1,2025,3,78,-372.09790738878473,1013173.8451956131,1.1742609549970486e-05,23.7475456137828,27.3,2.752322883531667e-10,8.57036198712507e-11,0,0,watch
2025 FA8,2025,3,78,-372.09582405545143,5281572.522162795,8.086575031661404e-06,6.75187215266505,28.11,1.0337739477702507e-11,2.262612203386869e-12,0,0,monitor
2025 FC25,2025,3,78,-372.0756851665625,4044259.6384879365,1.1060241771146969e-05,13.0820831281348,27.43,3.5776882594390114e-11,2.1732791501081646e-11,0,0,watch
2025 FF2,2025,3,78,-371.982629611007,1350106.4085904467,1.2875515337365378e-05,20.7359580780701,27.1,1.9775192871493661e-10,8.614100154957009e-11,0,0,watch
2025 FQ5,2025,3,78,-371.963879611007,765025.0428312889,1.424835150329777e-05,4.86266207223515,26.88,9.056555611636385e-11,6.419628312467452e-12,0,0,watch
2025 FQ4,2025,3,78,-371.6145740554514,2733331.136256189,9.588807952252953e-05,14.4767485978068,22.74,5.078592938708098e-10,1.7342183197317833e-08,1,0,watch
2025 FO2,2025,3,78,-371.4784629443403,1311503.9190507587,8.785462321698924e-06,12.7831840769464,27.93,8.563160233683427e-11,1.0400154478541429e-11,1,0,watch
2025 EQ2,2025,3,78,-371.34165738878477,2008314.0466364434,1.4988722546301033e-05,6.17689885887895,26.77,4.610027169175105e-11,1.2058760925649916e-11,1,0,watch
2025 FC1,2025,3,78,-371.16387961100696,640226.7671420041,9.857450854520781e-06,18.7567123765558,27.68,2.8879356492645775e-10,3.162824848896601e-11,1,0,watch
2025 FM10,2025,3,79,-371.03124072211807,1808443.2732100503,2.1565752689489283e-05,15.7364499823755,25.98,1.8765774606136096e-10,2.331176926999689e-10,0,0,watch
2025 FU9,2025,3,79,-370.8492962776736,619672.7279716575,1.4715147528328301e-05,8.1588520701711,26.81,1.9374535372462886e-10,1.990764200981281e-11,0,0,watch
2025 FR7,2025,3,79,-370.5194351665625,6748550.551576546,3.249111538962028e-05,17.2901995356373,25.09,8.32442261384131e-11,9.624135193216233e-10,1,0,monitor
2025 FF,2025,3,79,-370.48124072211806,3945789.950681844,1.620931344815481e-05,6.28659085689629,26.6,2.582532851302114e-11,1.579763581392899e-11,0,2,watch
2025 FL,2025,3,79,-370.3180462776736,462186.674725911,1.913218715260426e-05,8.97079533357196,26.24,3.7134548574207465e-10,5.289609373935676e-11,0,2,watch
2025 FS2,2025,3,79,-370.3006851665625,411301.13721591915,8.19907049621545e-06,13.0578992627336,28.08,2.603023111298335e-10,8.820807253778134e-12,0,2,watch
2025 FG,2025,3,79,-370.27568516656254,2780183.2278483645,1.1475315123382303e-05,5.497326906258,27.35,2.269043203831584e-11,4.286124993221336e-12,0,2,watch
2025 FE,2025,3,80,-370.0555462776736,3023064.0518328887,3.852694922210477e-05,15.0158129867546,24.72,1.9136659182545675e-10,1.2102062907649612e-09,0,2,watch
2025 FJ,2025,3,80,-369.8659629443403,934006.0773951372,8.826014173274625e-06,10.9697768999025,27.92,1.03660360183331e-10,7.765283123572194e-12,0,2,watch
2025 FN7,2025,3,80,-369.6423518332292,81966.13905164636,2.4197172498519166e-06,8.07252158892358,30.73,2.383084035007752e-10,8.665230803554688e-14,0,2,watch
2025 FA2,2025,3,80,-369.59304627767364,2145824.0003622263,1.3796363248869904e-05,9.81086931222681,26.95,6.307801422475608e-11,2.3723386579392226e-11,0,2,watch
2021 FH1,2025,3,80,-369.5770740554514,1489340.2386874137,2.9496101599085644e-05,13.8405515093378,25.3,2.741095035924083e-10,4.613903388385004e-10,0,4,watch
2025 FU11,2025,3,80,-369.47012961100694,3668307.5567512447,2.8298578501420906e-05,10.1216433214285,25.39,7.808181665893243e-11,2.1790327756999133e-10,0,2,watch
2025 FZ7,2025,3,81,-369.0159629443403,1397971.253352874,1.1851262578379339e-05,10.244038066385,27.28,8.684354896173044e-11,1.6394722564104882e-11,1,2,watch
2025 FB2,2025,3,81,-368.8534629443403,3120745.6314089983,1.6663438406143788e-05,13.1589675572303,26.54,7.02632227283935e-11,7.519783497425966e-11,1,2,watch
2025 FX6,2025,3,81,-368.8340184998959,161563.69929828987,4.464415636031336e-06,20.8381915373132,29.4,5.758121937653704e-10,3.626450516102728e-12,1,2,watch
2025 FZ,2025,3,81,-368.15554627767364,1268709.8670730316,1.0562448891049941e-05,7.15493966333234,27.53,5.956734985189771e-11,5.662049425424109e-12,0,0,watch
2025 FQ12,2025,3,82,-367.83540738878474,490743.7758038336,5.646308725107362e-06,11.5977886192171,28.89,1.3343968543538445e-10,2.272542859754753e-12,1,2,watch
2025 FL18,2025,3,82,-367.7999907221181,6662985.3053110745,3.0044475069997907e-05,7.88966087659999,25.26,3.5575753008009906e-11,1.5844494095826543e-10,1,2,monitor
2025 DA15,2025,3,82,-367.4770740554514,6482838.579566187,3.481485738868077e-05,7.75800685756684,24.94,4.1662907236026054e-11,2.383757227828311e-10,1,3,monitor
2025 FY6,2025,3,82,-367.3284629443403,21944.258265740224,2.2272277063899553e-06,23.4265928771164,30.91,2.377676934457607e-09,5.690887035206625e-13,0,0,watch
2025 FY1,2025,3,82,-367.24929627767364,675099.1683165428,1.4783069563234703e-05,14.3229845024823,26.8,3.1363936765220267e-10,6.220549475432686e-11,0,0,watch
2025 FC2,2025,3,82,-367.2159629443403,252897.1429350623,7.108281536872795e-06,13.4186739817041,28.39,3.7716405731777987e-10,6.0698912124001e-12,0,0,watch
2025 FK14,2025,3,83,-366.8909629443403,337101.32701317896,3.960633171741472e-06,8.46868351467806,29.66,9.949930825369545e-11,4.1820913088306673e-13,0,0,watch
2025 FK3,2025,3,83,-366.8048518332292,122133.52786977316,5.245231015007015e-06,20.5477563323785,29.05,8.824581642996364e-10,5.718610515226166e-12,1,0,watch
2025 FQ2,2025,3,83,-366.7895740554514,2720913.7246181113,9.677532099846363e-06,6.86549111935538,27.72,2.441863925622891e-11,4.009635773111168e-12,1,0,watch
2025 FS,2025,3,83,-366.7270740554514,1168910.6861035703,2.1368036680403075e-05,13.65173793609,26.0,2.495578494042226e-10,1.706622983938884e-10,1,0,watch
2025 FZ6,2025,3,83,-366.49999072211807,350630.9374194546,7.409085738917131e-06,21.1576673265313,28.3,4.470768392870808e-10,1.708823756202464e-11,1,0,watch
2025 FX2,2025,3,83,-366.48124072211806,274009.27394644,1.1214105060766337e-05,25.081001225695,27.4,1.026465194857348e-09,8.32628828113202e-11,0,2,watch
2025 FN2,2025,3,84,-365.9722129443403,3678553.494970053,2.408599658961537e-05,11.7903428676687,25.74,7.719940962918527e-11,1.8231171397571197e-10,0,2,watch
2025 FP11,2025,3,84,-365.95554627767365,5418819.409233715,1.9309215100725088e-05,8.62467754691683,26.22,3.073284812629716e-11,5.026288798786051e-11,0,2,monitor
2025 FT,2025,3,84,-365.7708240554514,1951844.4356216942,1.2524621799119891e-05,8.99259630660704,27.16,5.770381372455096e-11,1.4911862820722108e-11,0,2,watch
2025 FH25,2025,3,84,-365.60137961100696,248077.29190519548,6.335262588256662e-06,9.70834426077421,28.64,2.4792640115042727e-10,2.2493241229059094e-12,0,2,watch
2025 FD15,2025,3,84,-365.3291573887847,3280114.1012279065,9.994581655738385e-06,10.5224430694501,27.65,3.206212138660304e-11,1.0375161699582008e-11,0,2,watch
2025 FK2,2025,3,84,-365.1722129443403,4533534.264079278,1.4513248135227007e-05,3.50892776154237,26.84,1.1233165191968323e-11,3.5327309202919955e-12,1,2,watch
2025 FR2,2025,3,85,-365.0680462776736,2715716.0058873086,1.540865106569318e-05,10.5333403964595,26.71,5.976492621959003e-11,3.80972776310276e-11,1,2,watch
2014 TN17,2025,3,85,-364.65832405545143,5092311.182500747,0.00016973234855868286,21.4671516983352,21.5,7.155238444863864e-10,2.1150008930961822e-07,0,4,monitor
2025 FZ15,2025,3,85,-364.5131851665625,165831.65019350062,4.872643303837125e-06,12.6819897248382,29.21,3.72635816142207e-10,1.7463709501959314e-12,0,2,watch
2025 FD20,2025,3,85,-364.43887961100694,2096840.3380736595,2.408599658961537e-05,18.3774715164115,25.74,2.1109843617215438e-10,4.429280875124775e-10,0,0,watch
2025 FD2,2025,3,85,-364.3347129443403,2108351.9195034467,1.075881947718525e-05,8.94312104242891,27.49,4.5636320942459306e-11,9.348456730911513e-12,0,0,watch
