asteroid_id,wavelength_nm,reflectance,class_label
246_Asporina,750.0,1.295,A
246_Asporina,800.0,1.23,A
246_Asporina,850.0,1.179,A
246_Asporina,900.0,1.142,A
246_Asporina,950.0,1.09,A
246_Asporina,1000.0,1.02,A
246_Asporina,1050.0,0.989,A
246_Asporina,1100.0,1.039,A
246_Asporina,1150.0,1.126,A
246_Asporina,1200.0,1.2,A
246_Asporina,1250.0,1.262,A
246_Asporina,1300.0,1.344,A
246_Asporina,1350.0,1.458,A
246_Asporina,1400.0,1.576,A
246_Asporina,1450.0,1.713,A
246_Asporina,1500.0,1.848,A
246_Asporina,1550.0,1.967,A
246_Asporina,1600.0,2.046,A
246_Asporina,1650.0,2.095,A
246_Asporina,1700.0,2.115,A
246_Asporina,1750.0,2.125,A
246_Asporina,1800.0,2.132,A
246_Asporina,1850.0,2.137,A
246_Asporina,1900.0,2.134,A
246_Asporina,1950.0,2.13,A
246_Asporina,2000.0,2.123,A
246_Asporina,2050.0,2.131,A
246_Asporina,2100.0,2.143,A
246_Asporina,2150.0,2.157,A
246_Asporina,2200.0,2.17,A
246_Asporina,2250.0,2.184,A
246_Asporina,2300.0,2.196,A
246_Asporina,2350.0,2.207,A
246_Asporina,2400.0,2.217,A
246_Asporina,2450.0,2.228,A
258_Tyche,450.0,0.839,S
258_Tyche,500.0,0.922,S
258_Tyche,550.0,1.0,S
258_Tyche,600.0,1.063,S
258_Tyche,650.0,1.123,S
258_Tyche,700.0,1.173,S
258_Tyche,750.0,1.193,S
258_Tyche,800.0,1.162,S
258_Tyche,850.0,1.11,S
258_Tyche,900.0,1.079,S
258_Tyche,950.0,1.086,S
258_Tyche,1000.0,1.118,S
258_Tyche,1050.0,1.15,S
258_Tyche,1100.0,1.19,S
258_Tyche,1150.0,1.236,S
258_Tyche,1200.0,1.271,S
258_Tyche,1250.0,1.296,S
258_Tyche,1300.0,1.322,S
258_Tyche,1350.0,1.352,S
258_Tyche,1400.0,1.376,S
258_Tyche,1450.0,1.396,S
258_Tyche,1500.0,1.408,S
258_Tyche,1550.0,1.412,S
258_Tyche,1600.0,1.405,S
258_Tyche,1650.0,1.392,S
258_Tyche,1700.0,1.374,S
258_Tyche,1750.0,1.358,S
258_Tyche,1800.0,1.345,S
258_Tyche,1850.0,1.338,S
258_Tyche,1900.0,1.333,S
258_Tyche,1950.0,1.331,S
258_Tyche,2000.0,1.333,S
258_Tyche,2050.0,1.341,S
258_Tyche,2100.0,1.353,S
258_Tyche,2150.0,1.365,S
258_Tyche,2200.0,1.373,S
258_Tyche,2250.0,1.38,S
258_Tyche,2300.0,1.385,S
258_Tyche,2350.0,1.39,S
258_Tyche,2400.0,1.396,S
258_Tyche,2450.0,1.4,S
264_Libussa,450.0,0.839,S
264_Libussa,500.0,0.922,S
264_Libussa,550.0,1.0,S
264_Libussa,600.0,1.063,S
264_Libussa,650.0,1.123,S
264_Libussa,700.0,1.173,S
264_Libussa,750.0,1.193,S
264_Libussa,800.0,1.162,S
264_Libussa,850.0,1.11,S
264_Libussa,900.0,1.079,S
264_Libussa,950.0,1.086,S
264_Libussa,1000.0,1.118,S
264_Libussa,1050.0,1.15,S
264_Libussa,1100.0,1.19,S
264_Libussa,1150.0,1.236,S
264_Libussa,1200.0,1.271,S
264_Libussa,1250.0,1.296,S
264_Libussa,1300.0,1.322,S
264_Libussa,1350.0,1.352,S
264_Libussa,1400.0,1.376,S
264_Libussa,1450.0,1.396,S
264_Libussa,1500.0,1.408,S
264_Libussa,1550.0,1.412,S
264_Libussa,1600.0,1.405,S
264_Libussa,1650.0,1.392,S
264_Libussa,1700.0,1.374,S
264_Libussa,1750.0,1.358,S
264_Libussa,1800.0,1.345,S
264_Libussa,1850.0,1.338,S
264_Libussa,1900.0,1.333,S
264_Libussa,1950.0,1.331,S
264_Libussa,2000.0,1.333,S
264_Libussa,2050.0,1.341,S
264_Libussa,2100.0,1.353,S
264_Libussa,2150.0,1.365,S
264_Libussa,2200.0,1.373,S
264_Libussa,2250.0,1.38,S
264_Libussa,2300.0,1.385,S
264_Libussa,2350.0,1.39,S
264_Libussa,2400.0,1.396,S
264_Libussa,2450.0,1.4,S
266_Aline,450.0,0.961,Ch
266_Aline,500.0,0.987,Ch
266_Aline,550.0,1.0,Ch
266_Aline,600.0,0.993,Ch
266_Aline,650.0,0.982,Ch
266_Aline,700.0,0.976,Ch
266_Aline,750.0,0.979,Ch
266_Aline,800.0,0.988,Ch
266_Aline,850.0,0.992,Ch
266_Aline,900.0,0.993,Ch
266_Aline,950.0,0.998,Ch
266_Aline,1000.0,1.007,Ch
266_Aline,1050.0,1.013,Ch
266_Aline,1100.0,1.02,Ch
266_Aline,1150.0,1.027,Ch
266_Aline,1200.0,1.036,Ch
266_Aline,1250.0,1.043,Ch
266_Aline,1300.0,1.051,Ch
266_Aline,1350.0,1.059,Ch
266_Aline,1400.0,1.065,Ch
266_Aline,1450.0,1.071,Ch
266_Aline,1500.0,1.073,Ch
266_Aline,1550.0,1.078,Ch
266_Aline,1600.0,1.08,Ch
266_Aline,1650.0,1.083,Ch
266_Aline,1700.0,1.084,Ch
266_Aline,1750.0,1.087,Ch
266_Aline,1800.0,1.089,Ch
266_Aline,1850.0,1.091,Ch
266_Aline,1900.0,1.094,Ch
266_Aline,1950.0,1.096,Ch
266_Aline,2000.0,1.097,Ch
266_Aline,2050.0,1.099,Ch
266_Aline,2100.0,1.102,Ch
266_Aline,2150.0,1.105,Ch
266_Aline,2200.0,1.106,Ch
266_Aline,2250.0,1.107,Ch
266_Aline,2300.0,1.106,Ch
266_Aline,2350.0,1.106,Ch
266_Aline,2400.0,1.108,Ch
266_Aline,2450.0,1.108,Ch
267_Tirza,450.0,0.904,D
267_Tirza,500.0,0.953,D
267_Tirza,550.0,1.0,D
267_Tirza,600.0,1.042,D
267_Tirza,650.0,1.086,D
267_Tirza,700.0,1.129,D
267_Tirza,750.0,1.169,D
267_Tirza,800.0,1.197,D
267_Tirza,850.0,1.234,D
267_Tirza,900.0,1.279,D
267_Tirza,950.0,1.327,D
267_Tirza,1000.0,1.376,D
267_Tirza,1050.0,1.42,D
267_Tirza,1100.0,1.463,D
267_Tirza,1150.0,1.504,D
267_Tirza,1200.0,1.544,D
267_Tirza,1250.0,1.579,D
267_Tirza,1300.0,1.611,D
267_Tirza,1350.0,1.644,D
267_Tirza,1400.0,1.675,D
267_Tirza,1450.0,1.707,D
267_Tirza,1500.0,1.734,D
267_Tirza,1550.0,1.762,D
267_Tirza,1600.0,1.789,D
267_Tirza,1650.0,1.816,D
267_Tirza,1700.0,1.838,D
267_Tirza,1750.0,1.861,D
267_Tirza,1800.0,1.883,D
267_Tirza,1850.0,1.907,D
267_Tirza,1900.0,1.929,D
267_Tirza,1950.0,1.95,D
267_Tirza,2000.0,1.968,D
267_Tirza,2050.0,1.987,D
267_Tirza,2100.0,2.007,D
267_Tirza,2150.0,2.027,D
267_Tirza,2200.0,2.044,D
267_Tirza,2250.0,2.062,D
267_Tirza,2300.0,2.078,D
267_Tirza,2350.0,2.093,D
267_Tirza,2400.0,2.109,D
267_Tirza,2450.0,2.122,D
269_Justitia,450.0,0.904,D
269_Justitia,500.0,0.953,D
269_Justitia,550.0,1.0,D
269_Justitia,600.0,1.042,D
269_Justitia,650.0,1.086,D
269_Justitia,700.0,1.129,D
269_Justitia,750.0,1.169,D
269_Justitia,800.0,1.197,D
269_Justitia,850.0,1.234,D
269_Justitia,900.0,1.279,D
269_Justitia,950.0,1.327,D
269_Justitia,1000.0,1.376,D
269_Justitia,1050.0,1.42,D
269_Justitia,1100.0,1.463,D
269_Justitia,1150.0,1.504,D
269_Justitia,1200.0,1.544,D
269_Justitia,1250.0,1.579,D
269_Justitia,1300.0,1.611,D
269_Justitia,1350.0,1.644,D
269_Justitia,1400.0,1.675,D
269_Justitia,1450.0,1.707,D
269_Justitia,1500.0,1.734,D
269_Justitia,1550.0,1.762,D
269_Justitia,1600.0,1.789,D
269_Justitia,1650.0,1.816,D
269_Justitia,1700.0,1.838,D
269_Justitia,1750.0,1.861,D
269_Justitia,1800.0,1.883,D
269_Justitia,1850.0,1.907,D
269_Justitia,1900.0,1.929,D
269_Justitia,1950.0,1.95,D
269_Justitia,2000.0,1.968,D
269_Justitia,2050.0,1.987,D
269_Justitia,2100.0,2.007,D
269_Justitia,2150.0,2.027,D
269_Justitia,2200.0,2.044,D
269_Justitia,2250.0,2.062,D
269_Justitia,2300.0,2.078,D
269_Justitia,2350.0,2.093,D
269_Justitia,2400.0,2.109,D
269_Justitia,2450.0,2.122,D
278_Paulina,450.0,0.839,S
278_Paulina,500.0,0.922,S
278_Paulina,550.0,1.0,S
278_Paulina,600.0,1.063,S
278_Paulina,650.0,1.123,S
278_Paulina,700.0,1.173,S
278_Paulina,750.0,1.193,S
278_Paulina,800.0,1.162,S
278_Paulina,850.0,1.11,S
278_Paulina,900.0,1.079,S
278_Paulina,950.0,1.086,S
278_Paulina,1000.0,1.118,S
278_Paulina,1050.0,1.15,S
278_Paulina,1100.0,1.19,S
278_Paulina,1150.0,1.236,S
278_Paulina,1200.0,1.271,S
278_Paulina,1250.0,1.296,S
278_Paulina,1300.0,1.322,S
278_Paulina,1350.0,1.352,S
278_Paulina,1400.0,1.376,S
278_Paulina,1450.0,1.396,S
278_Paulina,1500.0,1.408,S
278_Paulina,1550.0,1.412,S
278_Paulina,1600.0,1.405,S
278_Paulina,1650.0,1.392,S
278_Paulina,1700.0,1.374,S
278_Paulina,1750.0,1.358,S
278_Paulina,1800.0,1.345,S
278_Paulina,1850.0,1.338,S
278_Paulina,1900.0,1.333,S
278_Paulina,1950.0,1.331,S
278_Paulina,2000.0,1.333,S
278_Paulina,2050.0,1.341,S
278_Paulina,2100.0,1.353,S
278_Paulina,2150.0,1.365,S
278_Paulina,2200.0,1.373,S
278_Paulina,2250.0,1.38,S
278_Paulina,2300.0,1.385,S
278_Paulina,2350.0,1.39,S
278_Paulina,2400.0,1.396,S
278_Paulina,2450.0,1.4,S
279_Thule,450.0,0.904,D
279_Thule,500.0,0.953,D
279_Thule,550.0,1.0,D
279_Thule,600.0,1.042,D
279_Thule,650.0,1.086,D
279_Thule,700.0,1.129,D
279_Thule,750.0,1.169,D
279_Thule,800.0,1.197,D
279_Thule,850.0,1.234,D
279_Thule,900.0,1.279,D
279_Thule,950.0,1.327,D
279_Thule,1000.0,1.376,D
279_Thule,1050.0,1.42,D
279_Thule,1100.0,1.463,D
279_Thule,1150.0,1.504,D
279_Thule,1200.0,1.544,D
279_Thule,1250.0,1.579,D
279_Thule,1300.0,1.611,D
279_Thule,1350.0,1.644,D
279_Thule,1400.0,1.675,D
279_Thule,1450.0,1.707,D
279_Thule,1500.0,1.734,D
279_Thule,1550.0,1.762,D
279_Thule,1600.0,1.789,D
279_Thule,1650.0,1.816,D
279_Thule,1700.0,1.838,D
279_Thule,1750.0,1.861,D
279_Thule,1800.0,1.883,D
279_Thule,1850.0,1.907,D
279_Thule,1900.0,1.929,D
279_Thule,1950.0,1.95,D
279_Thule,2000.0,1.968,D
279_Thule,2050.0,1.987,D
279_Thule,2100.0,2.007,D
279_Thule,2150.0,2.027,D
279_Thule,2200.0,2.044,D
279_Thule,2250.0,2.062,D
279_Thule,2300.0,2.078,D
279_Thule,2350.0,2.093,D
279_Thule,2400.0,2.109,D
279_Thule,2450.0,2.122,D
288_Glauke,450.0,0.839,S
288_Glauke,500.0,0.922,S
288_Glauke,550.0,1.0,S
288_Glauke,600.0,1.063,S
288_Glauke,650.0,1.123,S
288_Glauke,700.0,1.173,S
288_Glauke,750.0,1.193,S
288_Glauke,800.0,1.162,S
288_Glauke,850.0,1.11,S
288_Glauke,900.0,1.079,S
288_Glauke,950.0,1.086,S
288_Glauke,1000.0,1.118,S
288_Glauke,1050.0,1.15,S
288_Glauke,1100.0,1.19,S
288_Glauke,1150.0,1.236,S
288_Glauke,1200.0,1.271,S
288_Glauke,1250.0,1.296,S
288_Glauke,1300.0,1.322,S
288_Glauke,1350.0,1.352,S
288_Glauke,1400.0,1.376,S
288_Glauke,1450.0,1.396,S
288_Glauke,1500.0,1.408,S
288_Glauke,1550.0,1.412,S
288_Glauke,1600.0,1.405,S
288_Glauke,1650.0,1.392,S
288_Glauke,1700.0,1.374,S
288_Glauke,1750.0,1.358,S
288_Glauke,1800.0,1.345,S
288_Glauke,1850.0,1.338,S
288_Glauke,1900.0,1.333,S
288_Glauke,1950.0,1.331,S
288_Glauke,2000.0,1.333,S
288_Glauke,2050.0,1.341,S
288_Glauke,2100.0,1.353,S
288_Glauke,2150.0,1.365,S
288_Glauke,2200.0,1.373,S
288_Glauke,2250.0,1.38,S
288_Glauke,2300.0,1.385,S
288_Glauke,2350.0,1.39,S
288_Glauke,2400.0,1.396,S
288_Glauke,2450.0,1.4,S
289_Nenetta,450.0,0.741,A
289_Nenetta,500.0,0.87,A
289_Nenetta,550.0,1.0,A
289_Nenetta,600.0,1.105,A
289_Nenetta,650.0,1.206,A
289_Nenetta,700.0,1.291,A
289_Nenetta,750.0,1.295,A
289_Nenetta,800.0,1.23,A
289_Nenetta,850.0,1.179,A
289_Nenetta,900.0,1.142,A
289_Nenetta,950.0,1.09,A
289_Nenetta,1000.0,1.02,A
289_Nenetta,1050.0,0.989,A
289_Nenetta,1100.0,1.039,A
289_Nenetta,1150.0,1.126,A
289_Nenetta,1200.0,1.2,A
289_Nenetta,1250.0,1.262,A
289_Nenetta,1300.0,1.344,A
289_Nenetta,1350.0,1.458,A
289_Nenetta,1400.0,1.576,A
289_Nenetta,1450.0,1.713,A
289_Nenetta,1500.0,1.848,A
289_Nenetta,1550.0,1.967,A
289_Nenetta,1600.0,2.046,A
289_Nenetta,1650.0,2.095,A
289_Nenetta,1700.0,2.115,A
289_Nenetta,1750.0,2.125,A
289_Nenetta,1800.0,2.132,A
289_Nenetta,1850.0,2.137,A
289_Nenetta,1900.0,2.134,A
289_Nenetta,1950.0,2.13,A
289_Nenetta,2000.0,2.123,A
289_Nenetta,2050.0,2.131,A
289_Nenetta,2100.0,2.143,A
289_Nenetta,2150.0,2.157,A
289_Nenetta,2200.0,2.17,A
289_Nenetta,2250.0,2.184,A
289_Nenetta,2300.0,2.196,A
289_Nenetta,2350.0,2.207,A
289_Nenetta,2400.0,2.217,A
289_Nenetta,2450.0,2.228,A
295_Theresia,450.0,0.937,Sw
295_Theresia,500.0,0.973,Sw
295_Theresia,550.0,1.0,Sw
295_Theresia,600.0,1.02,Sw
295_Theresia,650.0,1.039,Sw
295_Theresia,700.0,1.058,Sw
295_Theresia,750.0,1.072,Sw
295_Theresia,800.0,1.081,Sw
295_Theresia,850.0,1.087,Sw
295_Theresia,900.0,1.094,Sw
295_Theresia,950.0,1.1,Sw
295_Theresia,1000.0,1.107,Sw
295_Theresia,1050.0,1.113,Sw
295_Theresia,1100.0,1.119,Sw
295_Theresia,1150.0,1.127,Sw
295_Theresia,1200.0,1.135,Sw
295_Theresia,1250.0,1.139,Sw
295_Theresia,1300.0,1.144,Sw
295_Theresia,1350.0,1.151,Sw
295_Theresia,1400.0,1.157,Sw
295_Theresia,1450.0,1.161,Sw
295_Theresia,1500.0,1.162,Sw
295_Theresia,1550.0,1.166,Sw
295_Theresia,1600.0,1.17,Sw
295_Theresia,1650.0,1.176,Sw
295_Theresia,1700.0,1.179,Sw
295_Theresia,1750.0,1.185,Sw
295_Theresia,1800.0,1.189,Sw
295_Theresia,1850.0,1.192,Sw
295_Theresia,1900.0,1.196,Sw
295_Theresia,1950.0,1.2,Sw
295_Theresia,2000.0,1.202,Sw
295_Theresia,2050.0,1.205,Sw
295_Theresia,2100.0,1.207,Sw
295_Theresia,2150.0,1.209,Sw
295_Theresia,2200.0,1.21,Sw
295_Theresia,2250.0,1.211,Sw
295_Theresia,2300.0,1.211,Sw
295_Theresia,2350.0,1.211,Sw
295_Theresia,2400.0,1.209,Sw
295_Theresia,2450.0,1.207,Sw
308_Polyxo,450.0,0.912,T
308_Polyxo,500.0,0.948,T
308_Polyxo,550.0,1.01,T
308_Polyxo,600.0,1.052,T
308_Polyxo,650.0,1.084,T
308_Polyxo,700.0,1.107,T
308_Polyxo,750.0,1.116,T
308_Polyxo,800.0,1.116,T
308_Polyxo,850.0,1.115,T
308_Polyxo,900.0,1.121,T
308_Polyxo,950.0,1.131,T
308_Polyxo,1000.0,1.142,T
308_Polyxo,1050.0,1.15,T
308_Polyxo,1100.0,1.157,T
308_Polyxo,1150.0,1.164,T
308_Polyxo,1200.0,1.172,T
308_Polyxo,1250.0,1.18,T
308_Polyxo,1300.0,1.186,T
308_Polyxo,1350.0,1.193,T
308_Polyxo,1400.0,1.198,T
308_Polyxo,1450.0,1.202,T
308_Polyxo,1500.0,1.204,T
308_Polyxo,1550.0,1.209,T
308_Polyxo,1600.0,1.213,T
308_Polyxo,1650.0,1.218,T
308_Polyxo,1700.0,1.221,T
308_Polyxo,1750.0,1.226,T
308_Polyxo,1800.0,1.23,T
308_Polyxo,1850.0,1.233,T
308_Polyxo,1900.0,1.237,T
308_Polyxo,1950.0,1.239,T
308_Polyxo,2000.0,1.241,T
308_Polyxo,2050.0,1.242,T
308_Polyxo,2100.0,1.243,T
308_Polyxo,2150.0,1.244,T
308_Polyxo,2200.0,1.243,T
308_Polyxo,2250.0,1.242,T
308_Polyxo,2300.0,1.24,T
308_Polyxo,2350.0,1.237,T
308_Polyxo,2400.0,1.233,T
308_Polyxo,2450.0,1.223,T
322_Phaeo,450.0,0.904,D
322_Phaeo,500.0,0.953,D
322_Phaeo,550.0,1.0,D
322_Phaeo,600.0,1.042,D
322_Phaeo,650.0,1.086,D
322_Phaeo,700.0,1.129,D
322_Phaeo,750.0,1.169,D
322_Phaeo,800.0,1.197,D
322_Phaeo,850.0,1.234,D
322_Phaeo,900.0,1.279,D
322_Phaeo,950.0,1.327,D
322_Phaeo,1000.0,1.376,D
322_Phaeo,1050.0,1.42,D
322_Phaeo,1100.0,1.463,D
322_Phaeo,1150.0,1.504,D
322_Phaeo,1200.0,1.544,D
322_Phaeo,1250.0,1.579,D
322_Phaeo,1300.0,1.611,D
322_Phaeo,1350.0,1.644,D
322_Phaeo,1400.0,1.675,D
322_Phaeo,1450.0,1.707,D
322_Phaeo,1500.0,1.734,D
322_Phaeo,1550.0,1.762,D
322_Phaeo,1600.0,1.789,D
322_Phaeo,1650.0,1.816,D
322_Phaeo,1700.0,1.838,D
322_Phaeo,1750.0,1.861,D
322_Phaeo,1800.0,1.883,D
322_Phaeo,1850.0,1.907,D
322_Phaeo,1900.0,1.929,D
322_Phaeo,1950.0,1.95,D
322_Phaeo,2000.0,1.968,D
322_Phaeo,2050.0,1.987,D
322_Phaeo,2100.0,2.007,D
322_Phaeo,2150.0,2.027,D
322_Phaeo,2200.0,2.044,D
322_Phaeo,2250.0,2.062,D
322_Phaeo,2300.0,2.078,D
322_Phaeo,2350.0,2.093,D
322_Phaeo,2400.0,2.109,D
322_Phaeo,2450.0,2.122,D
345_Tercidina,450.0,0.961,Ch
345_Tercidina,500.0,0.987,Ch
345_Tercidina,550.0,1.0,Ch
345_Tercidina,600.0,0.993,Ch
345_Tercidina,650.0,0.982,Ch
345_Tercidina,700.0,0.976,Ch
345_Tercidina,750.0,0.979,Ch
345_Tercidina,800.0,0.988,Ch
345_Tercidina,850.0,0.992,Ch
345_Tercidina,900.0,0.993,Ch
345_Tercidina,950.0,0.998,Ch
345_Tercidina,1000.0,1.007,Ch
345_Tercidina,1050.0,1.013,Ch
345_Tercidina,1100.0,1.02,Ch
345_Tercidina,1150.0,1.027,Ch
345_Tercidina,1200.0,1.036,Ch
345_Tercidina,1250.0,1.043,Ch
345_Tercidina,1300.0,1.051,Ch
345_Tercidina,1350.0,1.059,Ch
345_Tercidina,1400.0,1.065,Ch
345_Tercidina,1450.0,1.071,Ch
345_Tercidina,1500.0,1.073,Ch
345_Tercidina,1550.0,1.078,Ch
345_Tercidina,1600.0,1.08,Ch
345_Tercidina,1650.0,1.083,Ch
345_Tercidina,1700.0,1.084,Ch
345_Tercidina,1750.0,1.087,Ch
345_Tercidina,1800.0,1.089,Ch
345_Tercidina,1850.0,1.091,Ch
345_Tercidina,1900.0,1.094,Ch
345_Tercidina,1950.0,1.096,Ch
345_Tercidina,2000.0,1.097,Ch
345_Tercidina,2050.0,1.099,Ch
345_Tercidina,2100.0,1.102,Ch
345_Tercidina,2150.0,1.105,Ch
345_Tercidina,2200.0,1.106,Ch
345_Tercidina,2250.0,1.107,Ch
345_Tercidina,2300.0,1.106,Ch
345_Tercidina,2350.0,1.106,Ch
345_Tercidina,2400.0,1.108,Ch
345_Tercidina,2450.0,1.108,Ch
346_Hermentaria,450.0,0.839,S
346_Hermentaria,500.0,0.922,S
346_Hermentaria,550.0,1.0,S
346_Hermentaria,600.0,1.063,S
346_Hermentaria,650.0,1.123,S
346_Hermentaria,700.0,1.173,S
346_Hermentaria,750.0,1.193,S
346_Hermentaria,800.0,1.162,S
346_Hermentaria,850.0,1.11,S
346_Hermentaria,900.0,1.079,S
346_Hermentaria,950.0,1.086,S
346_Hermentaria,1000.0,1.118,S
346_Hermentaria,1050.0,1.15,S
346_Hermentaria,1100.0,1.19,S
346_Hermentaria,1150.0,1.236,S
346_Hermentaria,1200.0,1.271,S
346_Hermentaria,1250.0,1.296,S
346_Hermentaria,1300.0,1.322,S
346_Hermentaria,1350.0,1.352,S
346_Hermentaria,1400.0,1.376,S
346_Hermentaria,1450.0,1.396,S
346_Hermentaria,1500.0,1.408,S
346_Hermentaria,1550.0,1.412,S
346_Hermentaria,1600.0,1.405,S
346_Hermentaria,1650.0,1.392,S
346_Hermentaria,1700.0,1.374,S
346_Hermentaria,1750.0,1.358,S
346_Hermentaria,1800.0,1.345,S
346_Hermentaria,1850.0,1.338,S
346_Hermentaria,1900.0,1.333,S
346_Hermentaria,1950.0,1.331,S
346_Hermentaria,2000.0,1.333,S
346_Hermentaria,2050.0,1.341,S
346_Hermentaria,2100.0,1.353,S
346_Hermentaria,2150.0,1.365,S
346_Hermentaria,2200.0,1.373,S
346_Hermentaria,2250.0,1.38,S
346_Hermentaria,2300.0,1.385,S
346_Hermentaria,2350.0,1.39,S
346_Hermentaria,2400.0,1.396,S
346_Hermentaria,2450.0,1.4,S
349_Dembowska,450.0,0.815,R
349_Dembowska,500.0,0.904,R
349_Dembowska,550.0,1.0,R
349_Dembowska,600.0,1.072,R
349_Dembowska,650.0,1.149,R
349_Dembowska,700.0,1.214,R
349_Dembowska,750.0,1.212,R
349_Dembowska,800.0,1.102,R
349_Dembowska,850.0,0.978,R
349_Dembowska,900.0,0.907,R
349_Dembowska,950.0,0.9,R
349_Dembowska,1000.0,0.954,R
349_Dembowska,1050.0,1.028,R
349_Dembowska,1100.0,1.109,R
349_Dembowska,1150.0,1.185,R
349_Dembowska,1200.0,1.239,R
349_Dembowska,1250.0,1.287,R
349_Dembowska,1300.0,1.346,R
349_Dembowska,1350.0,1.408,R
349_Dembowska,1400.0,1.455,R
349_Dembowska,1450.0,1.496,R
349_Dembowska,1500.0,1.515,R
349_Dembowska,1550.0,1.506,R
349_Dembowska,1600.0,1.471,R
349_Dembowska,1650.0,1.43,R
349_Dembowska,1700.0,1.383,R
349_Dembowska,1750.0,1.341,R
349_Dembowska,1800.0,1.316,R
349_Dembowska,1850.0,1.306,R
349_Dembowska,1900.0,1.305,R
349_Dembowska,1950.0,1.31,R
349_Dembowska,2000.0,1.326,R
349_Dembowska,2050.0,1.363,R
349_Dembowska,2100.0,1.412,R
349_Dembowska,2150.0,1.463,R
349_Dembowska,2200.0,1.506,R
349_Dembowska,2250.0,1.537,R
349_Dembowska,2300.0,1.565,R
349_Dembowska,2350.0,1.593,R
349_Dembowska,2400.0,1.621,R
349_Dembowska,2450.0,1.645,R
352_Gisela,450.0,0.937,Sw
352_Gisela,500.0,0.973,Sw
352_Gisela,550.0,1.0,Sw
352_Gisela,600.0,1.02,Sw
352_Gisela,650.0,1.039,Sw
352_Gisela,700.0,1.058,Sw
352_Gisela,750.0,1.072,Sw
352_Gisela,800.0,1.081,Sw
352_Gisela,850.0,1.087,Sw
352_Gisela,900.0,1.094,Sw
352_Gisela,950.0,1.1,Sw
352_Gisela,1000.0,1.107,Sw
352_Gisela,1050.0,1.113,Sw
352_Gisela,1100.0,1.119,Sw
352_Gisela,1150.0,1.127,Sw
352_Gisela,1200.0,1.135,Sw
352_Gisela,1250.0,1.139,Sw
352_Gisela,1300.0,1.144,Sw
352_Gisela,1350.0,1.151,Sw
352_Gisela,1400.0,1.157,Sw
352_Gisela,1450.0,1.161,Sw
352_Gisela,1500.0,1.162,Sw
352_Gisela,1550.0,1.166,Sw
352_Gisela,1600.0,1.17,Sw
352_Gisela,1650.0,1.176,Sw
352_Gisela,1700.0,1.179,Sw
352_Gisela,1750.0,1.185,Sw
352_Gisela,1800.0,1.189,Sw
352_Gisela,1850.0,1.192,Sw
352_Gisela,1900.0,1.196,Sw
352_Gisela,1950.0,1.2,Sw
352_Gisela,2000.0,1.202,Sw
352_Gisela,2050.0,1.205,Sw
352_Gisela,2100.0,1.207,Sw
352_Gisela,2150.0,1.209,Sw
352_Gisela,2200.0,1.21,Sw
352_Gisela,2250.0,1.211,Sw
352_Gisela,2300.0,1.211,Sw
352_Gisela,2350.0,1.211,Sw
352_Gisela,2400.0,1.209,Sw
352_Gisela,2450.0,1.207,Sw
354_Eleonora,450.0,0.741,A
354_Eleonora,500.0,0.87,A
354_Eleonora,550.0,1.0,A
354_Eleonora,600.0,1.105,A
354_Eleonora,650.0,1.206,A
354_Eleonora,700.0,1.291,A
354_Eleonora,750.0,1.295,A
354_Eleonora,800.0,1.23,A
354_Eleonora,850.0,1.179,A
354_Eleonora,900.0,1.142,A
354_Eleonora,950.0,1.09,A
354_Eleonora,1000.0,1.02,A
354_Eleonora,1050.0,0.989,A
354_Eleonora,1100.0,1.039,A
354_Eleonora,1150.0,1.126,A
354_Eleonora,1200.0,1.2,A
354_Eleonora,1250.0,1.262,A
354_Eleonora,1300.0,1.344,A
354_Eleonora,1350.0,1.458,A
354_Eleonora,1400.0,1.576,A
354_Eleonora,1450.0,1.713,A
354_Eleonora,1500.0,1.848,A
354_Eleonora,1550.0,1.967,A
354_Eleonora,1600.0,2.046,A
354_Eleonora,1650.0,2.095,A
354_Eleonora,1700.0,2.115,A
354_Eleonora,1750.0,2.125,A
354_Eleonora,1800.0,2.132,A
354_Eleonora,1850.0,2.137,A
354_Eleonora,1900.0,2.134,A
354_Eleonora,1950.0,2.13,A
354_Eleonora,2000.0,2.123,A
354_Eleonora,2050.0,2.131,A
354_Eleonora,2100.0,2.143,A
354_Eleonora,2150.0,2.157,A
354_Eleonora,2200.0,2.17,A
354_Eleonora,2250.0,2.184,A
354_Eleonora,2300.0,2.196,A
354_Eleonora,2350.0,2.207,A
354_Eleonora,2400.0,2.217,A
354_Eleonora,2450.0,2.228,A
371_Bohemia,450.0,0.839,S
371_Bohemia,500.0,0.922,S
371_Bohemia,550.0,1.0,S
371_Bohemia,600.0,1.063,S
371_Bohemia,650.0,1.123,S
371_Bohemia,700.0,1.173,S
371_Bohemia,750.0,1.193,S
371_Bohemia,800.0,1.162,S
371_Bohemia,850.0,1.11,S
371_Bohemia,900.0,1.079,S
371_Bohemia,950.0,1.086,S
371_Bohemia,1000.0,1.118,S
371_Bohemia,1050.0,1.15,S
371_Bohemia,1100.0,1.19,S
371_Bohemia,1150.0,1.236,S
371_Bohemia,1200.0,1.271,S
371_Bohemia,1250.0,1.296,S
371_Bohemia,1300.0,1.322,S
371_Bohemia,1350.0,1.352,S
371_Bohemia,1400.0,1.376,S
371_Bohemia,1450.0,1.396,S
371_Bohemia,1500.0,1.408,S
